_ID,TimeSt,Country,Province,City,Latitude,Longitude,POIID,distance_km
5600294,2017-06-21T08:21:22.577Z,CA,AB,Edmonton,53.5904,-113.55767,POI1,6.837877968442033
5600102,2017-06-21T15:21:22.330Z,CA,AB,Calgary,51.0378,-114.065,POI1,281.68360939878124
5600089,2017-06-21T21:21:22.243Z,CA,ON,Barrie,44.25895,-79.56723,POI3,493.0264682889488
5600078,2017-06-21T01:21:22.097Z,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
5600058,2017-06-21T04:21:22.077Z,CA,ON,Toronto,43.7068,-79.3991,POI3,503.7275302843556
5599960,2017-06-21T03:21:21.830Z,CA,ON,Toronto,43.7797,-79.4156,POI3,501.47600781882437
5599931,2017-06-21T22:21:23.387Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5599902,2017-06-21T13:21:22.853Z,CA,ON,Thunder Bay,48.3914,-89.262,POI3,1230.8056247722218
5599774,2017-06-21T17:21:22.557Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5599720,2017-06-21T04:21:22.493Z,CA,AB,Calgary,51.1387,-114.2015,POI1,272.07444697562767
5599632,2017-06-21T07:21:22.450Z,CA,AB,Calgary,51.0378,-114.065,POI1,281.68360939878124
5599620,2017-06-21T18:21:22.407Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5599554,2017-06-21T11:21:22.367Z,CA,AB,Calgary,50.95566,-114.09542,POI1,291.0228639407505
5599481,2017-06-21T08:21:22.140Z,CA,ON,Ottawa,45.4192,-75.6963,POI3,166.5007787152633
5599478,2017-06-21T18:21:22.133Z,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457.566774482533
5599457,2017-06-21T09:21:22.030Z,CA,ON,Ottawa,45.44176,-75.64361,POI3,162.21333766486865
5599402,2017-06-21T21:21:22.723Z,CA,ON,Sudbury,46.49,-81.01,POI3,584.6930810080762
5599338,2017-06-21T16:21:22.537Z,CA,AB,Lethbridge,49.7183,-112.8116,POI1,428.16947811103995
5599253,2017-06-21T22:21:22.270Z,CA,ON,Ottawa,45.4455,-75.6894,POI3,165.7504721585832
5599116,2017-06-21T18:21:22.223Z,CA,ON,Barrie,44.3851,-79.6991,POI3,498.745850699985
5599096,2017-06-21T19:21:22.167Z,CA,ON,Sudbury,46.4762,-80.9601,POI3,580.6981184869863
5599069,2017-06-21T16:21:22.160Z,CA,ON,Sudbury,46.4762,-80.9601,POI3,580.6981184869863
5599012,2017-06-21T04:21:22.120Z,CA,ON,Ottawa,45.44176,-75.64361,POI3,162.21333766486865
5598965,2017-06-21T19:21:21.937Z,CA,ON,Toronto,43.6319,-79.3716,POI3,505.40655467395135
5598886,2017-06-21T14:21:21.897Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5598846,2017-06-21T03:21:22.887Z,CA,ON,Lindsay,44.39543,-78.78086,POI3,428.9130136376206
5598783,2017-06-21T13:21:22.470Z,CA,AB,Edmonton,53.47465,-113.37913,POI1,10.62688059329913
5598652,2017-06-21T21:21:22.413Z,CA,AB,Stony Plain,53.5379,-113.971,POI1,32.07739475361831
5598619,2017-06-21T05:21:22.343Z,CA,AB,Calgary,51.063,-113.889,POI1,277.47231401827935
5598528,2017-06-21T04:21:22.267Z,CA,AB,Edmonton,53.5046,-113.453,POI1,5.103445640729868
5598496,2017-06-21T08:21:22.210Z,CA,ON,Guelph,43.5425,-80.2676,POI3,574.7565039488518
5598468,2017-06-21T20:21:22.197Z,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5598368,2017-06-21T15:21:22.153Z,CA,ON,Orillia,44.6078,-79.4175,POI3,470.5450863202623
5598335,2017-06-21T19:21:22.087Z,CA,ON,Thunder Bay,48.458,-89.186,POI3,1226.4778574539964
5598286,2017-06-21T17:21:22.067Z,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5598202,2017-06-21T06:21:21.990Z,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457.566774482533
5598118,2017-06-21T04:21:21.973Z,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5598067,2017-06-21T11:21:21.970Z,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5597981,2017-06-21T09:21:21.963Z,CA,ON,Ancaster,43.2614,-79.823,POI3,556.85769417507
5597894,2017-06-21T01:21:21.910Z,CA,ON,Toronto,43.6781,-79.2954,POI3,497.62987664896207
5597868,2017-06-21T19:21:21.893Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5597849,2017-06-21T22:21:21.880Z,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517805
5597730,2017-06-21T20:21:21.867Z,CA,ON,Burlington,43.3756,-79.8145,POI3,550.2088805517805
5597637,2017-06-21T22:21:17.957Z,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480.7344500350846
5597580,2017-06-21T10:21:21.937Z,CA,ON,Bowmanville,43.91793,-78.59696,POI3,435.5583374200597
5597511,2017-06-21T03:21:21.877Z,CA,ON,Ottawa,45.4555,-75.6552,POI3,163.01963168434378
5597465,2017-06-21T07:21:14.763Z,CA,QC,Granby,45.3893,-72.7489,POI3,65.41115244829763
5597456,2017-06-21T08:21:19.320Z,CA,AB,Calgary,50.9339,-114.03152,POI1,292.8360496810079
5597420,2017-06-21T13:21:11.957Z,CA,QC,Gatineau,45.5124,-75.743,POI3,169.61481587382215
5597388,2017-06-21T01:21:11.707Z,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220375
5597350,2017-06-21T20:21:15.627Z,CA,MB,Winnipeg,49.893,-97.001,POI1,1202.7108981832598
5597334,2017-06-21T15:21:13.960Z,CA,ON,Etobicoke,43.6068,-79.5063,POI3,516.3560714022489
5597329,2017-06-21T04:21:12.310Z,CA,ON,Courtice,43.886,-78.8043,POI3,452.06457090290075
5597312,2017-06-21T00:21:11.867Z,CA,ON,Courtice,43.886,-78.8043,POI3,452.06457090290075
5597248,2017-06-21T18:21:13.207Z,CA,AB,Calgary,51.0833,-114.0833,POI1,276.85164996393394
5597182,2017-06-21T05:21:13.137Z,CA,AB,Nordegg,52.4841,-116.083,POI1,210.06033319739484
5597158,2017-06-21T03:21:13.130Z,CA,AB,Nordegg,52.4841,-116.083,POI1,210.06033319739484
5597074,2017-06-21T09:21:12.080Z,CA,QC,Montréal,45.502,-73.562,POI3,2.205052563700593
5596994,2017-06-21T04:21:11.900Z,CA,ON,Courtice,43.886,-78.8043,POI3,452.06457090290075
5596957,2017-06-21T19:21:10.350Z,CA,BC,Delta,49.01825,-123.08285,POI1,834.9152289527665
5596860,2017-06-21T09:21:07.827Z,CA,NB,Riverview,46.0494,-64.7876,POI4,151.71996535272976
5596754,2017-06-21T16:21:07.430Z,CA,AB,Edmonton,53.5185,-113.6579,POI1,11.787141911505332
5596709,2017-06-21T06:21:09.140Z,CA,NB,Fredericton,45.9346,-66.6323,POI4,276.0735839430327
5596622,2017-06-21T03:21:07.410Z,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5596330,2017-06-21T08:21:07.020Z,CA,ON,Thunder Bay,48.3738,-89.2779,POI3,1231.6557042597483
5596231,2017-06-21T22:21:06.960Z,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,1457.566774482533
5596156,2017-06-21T20:21:06.947Z,CA,ON,Guelph,43.5776,-80.2201,POI3,569.6477373989126
5596120,2017-06-21T12:21:06.880Z,CA,ON,Toronto,43.6456,-79.3808,POI3,505.3898280639563
5596047,2017-06-21T20:21:06.833Z,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5596031,2017-06-21T03:21:06.820Z,CA,AB,Sherwood Park,53.5263,-113.287,POI1,13.317777273576553
5595962,2017-06-21T20:21:06.733Z,CA,AB,Calgary,51.0211,-114.075,POI1,283.6186918991888
5595901,2017-06-21T04:21:06.717Z,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5595838,2017-06-21T02:21:06.703Z,CA,ON,Kingston,44.25792,-76.55374,POI3,274.09331684460057
5595824,2017-06-21T08:21:06.700Z,CA,ON,Sarnia,42.9864,-82.3638,POI3,754.7547840365379
5595739,2017-06-21T08:21:06.660Z,CA,ON,Etobicoke,43.6247,-79.4892,POI3,514.2393004205684
5595677,2017-06-21T14:21:06.640Z,CA,AB,Edmonton,53.4104,-113.517,POI1,15.237724944250676
5595645,2017-06-21T01:21:06.633Z,CA,ON,London,42.9832,-81.2847,POI3,676.0808358102129
5595628,2017-06-21T12:21:06.617Z,CA,AB,Leduc,53.2617,-113.549,POI1,31.908109909677577
5595605,2017-06-21T07:21:06.590Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5595521,2017-06-21T07:21:06.557Z,CA,ON,Etobicoke,43.6879,-79.557,POI3,516.0903406186962
5595476,2017-06-21T01:21:06.467Z,CA,ON,Toronto,43.6798,-79.3517,POI3,501.60853943532896
5595429,2017-06-21T14:21:06.440Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5595403,2017-06-21T17:21:09.277Z,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5595309,2017-06-21T17:21:08.673Z,CA,BC,University Endowment Area,49.25447,-123.23233,POI1,826.4405820403952
5595231,2017-06-21T14:21:08.533Z,CA,AB,Edmonton,53.58879,-113.44653,POI1,5.400440647077838
5595143,2017-06-21T03:21:08.020Z,CA,ON,Stratford,43.3668,-80.9497,POI3,632.931091391508
5595102,2017-06-21T20:21:07.370Z,CA,AB,Edmonton,53.4501,-113.461,POI1,10.806717008502233
5594956,2017-06-21T07:21:07.237Z,CA,ON,Lindsay,44.355,-78.718,POI3,425.67073224611426
5594842,2017-06-21T21:21:07.163Z,CA,AB,Calgary,51.0829,-114.095,POI1,277.01335294659464
5594832,2017-06-21T12:21:07.117Z,CA,AB,Calgary,51.17117,-114.11487,POI1,267.518215658539
5594749,2017-06-21T03:21:06.910Z,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
5594721,2017-06-21T22:21:06.780Z,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5594626,2017-06-21T02:21:06.723Z,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5594606,2017-06-21T17:21:06.700Z,CA,ON,Pickering,43.8509,-79.0717,POI3,473.11375758956973
5594493,2017-06-21T06:21:06.603Z,CA,ON,Chatham,42.422,-82.175,POI3,769.7733456762932
5594320,2017-06-21T20:21:06.553Z,CA,ON,Ottawa,45.3617,-75.7905,POI3,174.45274830878247
5594170,2017-06-21T06:21:06.540Z,CA,ON,Ottawa,45.3617,-75.7905,POI3,174.45274830878247
5593963,2017-06-21T06:21:06.457Z,CA,ON,Toronto,43.63,-79.477,POI3,513.0979492548291
5593716,2017-06-21T00:21:08.117Z,CA,AB,Red Deer,52.2626,-113.812,POI1,144.39332045775512
5593653,2017-06-21T11:21:07.760Z,CA,AB,Red Deer,52.2316,-113.8358,POI1,148.04745846149163
5593554,2017-06-21T12:21:07.377Z,CA,AB,Calgary,50.9632,-114.082,POI1,290.063459059268
5593515,2017-06-21T01:21:07.183Z,CA,AB,Calgary,51.04119,-113.94057,POI1,280.2514048111511
5593504,2017-06-21T16:21:07.103Z,CA,AB,High Prairie,55.4333,-116.4833,POI1,285.458558175313
5593413,2017-06-21T08:21:07.060Z,CA,ON,Barrie,44.3303,-79.7268,POI3,502.6455016323314
5593278,2017-06-21T07:21:06.987Z,CA,ON,Etobicoke,43.6527,-79.5524,POI3,517.4447312540011
5593272,2017-06-21T05:21:06.963Z,CA,AB,Calgary,50.9505,-113.947,POI1,290.32648136852663
5593176,2017-06-21T20:21:06.720Z,CA,ON,Toronto,43.6447,-79.3841,POI3,505.6721678149157
5593162,2017-06-21T03:21:06.660Z,CA,ON,Toronto,43.7129,-79.3888,POI3,502.6877452487099
5593082,2017-06-21T02:21:06.597Z,CA,ON,Sudbury,46.46654,-80.95792,POI3,580.3869048662425
5592954,2017-06-21T18:21:07.340Z,CA,ON,Huntsville,45.3334,-79.2163,POI3,441.34031940033555
5592745,2017-06-21T14:21:06.967Z,CA,AB,Redwood Meadows,50.9514,-114.3591,POI1,294.5811062920174
5592647,2017-06-21T00:21:06.947Z,CA,AB,Calgary,51.0524,-114.038,POI1,279.82324508801366
5592621,2017-06-21T02:21:06.860Z,CA,BC,Abbotsford,49.07151,-122.22051,POI1,784.0326424504199
5592505,2017-06-21T01:21:06.690Z,CA,AB,Calgary,51.0163,-114.088,POI1,284.2733662769636
5592418,2017-06-21T11:21:06.667Z,CA,ON,Brantford,43.18294,-80.2743,POI3,593.1332273913683
5592368,2017-06-21T07:21:06.607Z,CA,ON,Mississauga,43.5769,-79.6283,POI3,526.635600094437
5592283,2017-06-21T06:21:06.550Z,CA,ON,Scarborough,43.7295,-79.2629,POI3,492.77132153968125
5592250,2017-06-21T03:21:06.487Z,CA,ON,Mississauga,43.5869,-79.7559,POI3,535.3775862489452
5592239,2017-06-21T10:21:06.460Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5592161,2017-06-21T08:21:05.667Z,CA,AB,Cold Lake,54.4792,-110.203,POI1,238.2323821308312
5592150,2017-06-21T14:21:06.930Z,CA,ON,Kingston,44.2647,-76.5504,POI3,273.4697053151551
5592137,2017-06-21T17:21:06.843Z,CA,AB,Edmonton,53.49127,-113.67678,POI1,14.028189272344925
5592104,2017-06-21T13:21:06.830Z,CA,ON,Mississauga,43.5738,-79.7193,POI3,533.3646086669135
5592009,2017-06-21T05:21:06.773Z,CA,AB,Calgary,51.053,-114.161,POI1,281.0009073229253
5591931,2017-06-21T11:21:06.740Z,CA,ON,Scarborough,43.7295,-79.2629,POI3,492.77132153968125
5591852,2017-06-21T07:21:06.730Z,CA,AB,Fort Saskatchewan,53.64671,-113.22424,POI1,20.56123696326626
5591768,2017-06-21T11:21:06.677Z,CA,ON,Toronto,43.7918,-79.2365,POI3,487.87445336564565
5591738,2017-06-21T04:21:06.673Z,CA,ON,Toronto,43.7918,-79.2365,POI3,487.87445336564565
5591678,2017-06-21T19:21:06.577Z,CA,ON,Toronto,43.6414,-79.4151,POI3,508.0702112490697
5591676,2017-06-21T16:21:06.563Z,CA,ON,Timmins,48.4773,-81.3364,POI3,674.2601670429758
5591635,2017-06-21T03:21:06.463Z,CA,ON,Toronto,43.65389,-79.4394,POI3,509.210795852453
5591595,2017-06-21T21:20:59.350Z,CA,ON,York,43.7068,-79.517,POI3,512.2848576504294
5591523,2017-06-21T14:20:55.727Z,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220375
5591435,2017-06-21T04:20:59.357Z,CA,ON,Toronto,43.6575,-79.3783,POI3,504.6226622417984
5591420,2017-06-21T20:20:58.770Z,CA,ON,Kitchener,43.4453,-80.4905,POI3,595.620647967634
5591397,2017-06-21T04:21:06.427Z,CA,BC,Victoria,48.41615,-123.3615,POI1,894.9176256211425
5591383,2017-06-21T15:21:05.667Z,CA,AB,Cold Lake,54.4792,-110.203,POI1,238.2323821308312
5591328,2017-06-21T22:20:58.740Z,CA,ON,Kitchener,43.4453,-80.4905,POI3,595.620647967634
5591324,2017-06-21T07:20:55.190Z,CA,BC,New Westminster,49.1863,-122.947,POI1,815.2746268542063
5591273,2017-06-21T15:20:59.077Z,CA,MB,Winnipeg,49.9392,-97.0962,POI1,1194.3333385677613
5591242,2017-06-21T02:20:57.767Z,CA,AB,Fort Mcmurray,56.73753,-111.46132,POI1,377.4240689830627
5591200,2017-06-21T13:20:56.647Z,CA,ON,York,43.703,-79.512,POI3,512.1019825243789
5591153,2017-06-21T22:20:54.007Z,CA,ON,Springbrook,43.6665,-79.8054,POI3,535.1912617242655
5591105,2017-06-21T21:20:52.973Z,CA,AB,Calgary,50.9339,-114.03152,POI1,292.8360496810079
5591043,2017-06-21T22:20:55.233Z,CA,QC,Montréal,45.467,-73.6484,POI3,8.83890419235496
5590978,2017-06-21T08:20:52.907Z,CA,ON,North York,43.7319,-79.4928,POI3,509.33800813680193
5590912,2017-06-21T21:20:52.047Z,CA,ON,Toronto,43.6862,-79.402,POI3,504.9327164962623
5590832,2017-06-21T05:20:50.893Z,CA,QC,Hampstead,45.482,-73.6374,POI3,7.096559623212228
5590762,2017-06-21T15:20:54.060Z,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220375
5590673,2017-06-21T18:20:51.993Z,CA,BC,Port Coquitlam,49.26466,-122.76445,POI1,799.5205541697172
5590575,2017-06-21T17:20:51.267Z,CA,AB,Edmonton,53.587,-113.441,POI1,5.416846823637305
5590482,2017-06-21T02:20:50.917Z,CA,NS,Sydney,46.1612,-60.1823,POI4,258.7723787327141
5590448,2017-06-21T12:20:50.770Z,CA,AB,Calgary,51.1581,-113.938,POI1,267.310140639797
5590365,2017-06-21T09:20:50.750Z,CA,AB,Edmonton,53.4829,-113.499,POI1,7.089439343201408
5590274,2017-06-21T05:20:51.980Z,CA,QC,Longueuil,45.5356,-73.5045,POI3,5.038086733971402
5590236,2017-06-21T19:20:51.860Z,CA,BC,Victoria,48.43326,-123.39049,POI1,895.1740876942591
5590229,2017-06-21T11:20:50.947Z,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5590223,2017-06-21T07:20:50.680Z,CA,ON,Barrie,44.4015,-79.6782,POI3,496.6301951478602
5590156,2017-06-21T02:20:50.533Z,CA,AB,Lethbridge,49.6836,-112.834,POI1,431.8436242697091
5590139,2017-06-21T03:20:50.247Z,CA,ON,North York,43.7677,-79.4126,POI3,501.817624934018
5590117,2017-06-21T20:20:50.130Z,CA,AB,Calgary,50.93555,-114.08239,POI1,293.11346513517327
5590012,2017-06-21T04:20:50.063Z,CA,AB,Grande Prairie,55.14456,-118.78887,POI1,386.81718338472155
5589886,2017-06-21T14:20:50.597Z,CA,AB,Edmonton,53.51351,-113.59869,POI1,8.302069544707816
5589857,2017-06-21T19:20:50.567Z,CA,AB,Edmonton,53.4829,-113.499,POI1,7.089439343201408
5589856,2017-06-21T11:20:50.373Z,CA,AB,Grande Prairie,55.1808,-118.9103,POI1,395.5117425140188
5589838,2017-06-21T18:20:50.220Z,CA,AB,Airdrie,51.2822,-114.0034,POI1,254.17626667053034
5589741,2017-06-21T17:20:50.043Z,CA,AB,Beaumont,53.3545,-113.414,POI1,21.83533719045363
5589699,2017-06-21T05:20:49.943Z,CA,AB,Calgary,50.9722,-114.062,POI1,288.8842493832062
5589686,2017-06-21T03:20:52.057Z,CA,MB,Winnipeg,49.81982,-97.10057,POI1,1199.908607201524
5589674,2017-06-21T22:20:51.857Z,CA,AB,Calgary,50.9278,-113.9682,POI1,292.994966213548
5589662,2017-06-21T10:20:51.557Z,CA,ON,Cambridge,43.33,-80.2879,POI3,586.5356373091668
5589518,2017-06-21T20:20:50.747Z,CA,NS,Sydney,46.1149,-60.20269,POI4,255.37469472756476
5589443,2017-06-21T05:20:50.350Z,CA,AB,Edmonton,53.51853,-113.68117,POI1,13.277059627896174
5589237,2017-06-21T08:20:49.943Z,CA,MB,Winnipeg,49.9392,-97.0962,POI1,1194.3333385677613
5589152,2017-06-21T20:20:48.993Z,CA,AB,Fort Mcmurray,56.7507,-111.446,POI1,379.12477196693203
5589072,2017-06-21T14:20:50.567Z,CA,AB,Edmonton,53.4688,-113.508,POI1,8.727918310220094
5589025,2017-06-21T20:20:50.077Z,CA,AB,Edmonton,53.5874,-113.47929,POI1,4.604606207557945
5588999,2017-06-21T19:20:47.920Z,CA,AB,Fort Mcmurray,56.74301,-111.47669,POI1,377.663251541006
5588988,2017-06-21T17:20:44.400Z,CA,ON,Toronto,43.66109,-79.40048,POI3,506.047176489421
5588970,2017-06-21T03:20:42.577Z,CA,AB,Fort Mcmurray,56.74301,-111.47669,POI1,377.663251541006
5588908,2017-06-21T04:20:46.907Z,CA,AB,Fort Mcmurray,56.695,-111.337,POI1,375.80175850001007
5588799,2017-06-21T07:20:44.877Z,CA,BC,New Westminster,49.20721,-122.91931,POI1,812.2385055953807
5588626,2017-06-21T01:20:40.813Z,CA,ON,Ottawa,45.3804,-75.7468,POI3,170.83010699220375
5588597,2017-06-21T02:20:40.060Z,CA,ON,Acton,43.6319,-80.0378,POI3,553.7878447140683
5588492,2017-06-21T07:20:40.067Z,CA,SK,Saskatoon,52.131,-106.752,POI1,478.6642873657497
5588426,2017-06-21T06:20:37.050Z,CA,ON,Toronto,43.6682,-79.4209,POI3,507.1749434252697
5588417,2017-06-21T16:20:39.137Z,CA,AB,Calgary,51.0621,-114.1159,POI1,279.51593920420396
5588407,2017-06-21T20:20:37.020Z,CA,AB,Fort Mcmurray,56.73753,-111.46132,POI1,377.4240689830627
5588394,2017-06-21T12:20:36.773Z,CA,ON,Aurora,44.01802,-79.47637,POI3,495.47949776465083
5588309,2017-06-21T06:20:36.697Z,CA,ON,Milton,43.5152,-79.8802,POI3,547.8772685732938
5588252,2017-06-21T06:20:35.553Z,CA,NS,Halifax,44.6988,-63.664,POI4,67.62132983765056
5588218,2017-06-21T11:20:35.423Z,CA,QC,Montréal,45.5515,-73.6121,POI3,4.889916316512373
5588123,2017-06-21T03:20:40.180Z,CA,SK,Saskatoon,52.13069,-106.71143,POI1,481.2482203736502
5588051,2017-06-21T15:20:37.897Z,CA,ON,Mississauga,43.5873,-79.6076,POI3,524.6283733042764
5588050,2017-06-21T10:20:36.430Z,CA,ON,Toronto,43.7056,-79.4279,POI3,505.87294153259666
5587993,2017-06-21T00:20:36.057Z,CA,AB,Calgary,51.0621,-114.1159,POI1,279.51593920420396
5587915,2017-06-21T15:20:35.747Z,CA,AB,Edmonton,53.45,-113.5545,POI1,11.620451673565034
5587726,2017-06-21T06:20:35.180Z,CA,QC,Beaudry,48.1607,-79.0714,POI3,511.1232157729076
5587600,2017-06-21T07:20:35.030Z,CA,ON,Mississauga,43.5873,-79.6076,POI3,524.6283733042764
5587551,2017-06-21T10:20:34.873Z,CA,ON,Toronto,43.6512,-79.4828,POI3,512.4791576177937
5587491,2017-06-21T08:20:38.647Z,CA,ON,Orléans,45.481,-75.5513,POI3,154.78593598876859
5587460,2017-06-21T00:20:36.810Z,CA,SK,Regina,50.45526,-104.63874,POI1,695.6638106283513
5587369,2017-06-21T01:20:35.563Z,CA,NS,Hammonds Plains,44.7339,-63.7755,POI4,69.29990323635825
5587299,2017-06-21T09:20:35.503Z,CA,QC,Trois-Rivières,46.35622,-72.55563,POI3,121.31056118692112
5587208,2017-06-21T22:20:35.427Z,CA,ON,Etobicoke,43.7144,-79.5909,POI3,517.3049875858566
5587113,2017-06-21T02:20:35.207Z,CA,AB,Edmonton,53.57287,-113.42784,POI1,4.841266374458938
5587035,2017-06-21T15:20:35.137Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5586975,2017-06-21T11:20:35.050Z,CA,AB,Fort Saskatchewan,53.70322,-113.22751,POI1,24.39177726777047
5586904,2017-06-21T11:20:34.813Z,CA,AB,Beaumont,53.3415,-113.43,POI1,23.055331969502024
5586901,2017-06-21T22:20:34.730Z,CA,AB,Calgary,51.06122,-114.00821,POI1,278.5856403813116
5586896,2017-06-21T04:20:35.570Z,CA,AB,Edmonton,53.5178,-113.552,POI1,5.39725699234314
5586891,2017-06-21T01:20:35.470Z,CA,AB,Edmonton,53.5178,-113.552,POI1,5.39725699234314
5586862,2017-06-21T09:20:35.210Z,CA,ON,St.-Catharines,43.18812,-79.26164,POI3,521.7278516818128
5586841,2017-06-21T17:20:35.113Z,CA,AB,Edmonton,53.5314,-113.582,POI1,6.5698346905448
5586797,2017-06-21T02:20:34.913Z,CA,AB,Edmonton,53.4579,-113.412,POI1,10.95958907888917
5586758,2017-06-21T18:20:34.793Z,CA,AB,Edmonton,53.5516,-113.532,POI1,3.1156924816285785
5586730,2017-06-21T22:20:34.740Z,CA,AB,Sherwood Park,53.5398,-113.283,POI1,13.414178429531916
5586707,2017-06-21T22:20:34.727Z,CA,BC,Salmon Arm,50.5328,-119.362,POI1,522.9795456562485
5586662,2017-06-21T04:20:34.713Z,CA,BC,Saanichton,48.5663,-123.4193,POI1,886.6912004953351
5586605,2017-06-21T08:20:33.577Z,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,377.948481917311
5586561,2017-06-21T20:20:31.507Z,CA,ON,Concord,43.81374,-79.50378,POI3,506.35540352769976
5586397,2017-06-21T03:20:35.167Z,CA,AB,Edmonton,53.44229,-113.44517,POI1,11.85818059149203
5586304,2017-06-21T21:20:35.050Z,CA,AB,Edmonton,53.5606,-113.482,POI1,1.62372089848356
5586192,2017-06-21T16:20:32.977Z,CA,AB,Fort Mcmurray,56.7282,-111.37168,POI1,378.43555572998787
5586188,2017-06-21T17:20:34.810Z,CA,AB,Grande Prairie,55.14186,-118.82125,POI1,388.5538452525406
5586178,2017-06-21T20:20:34.743Z,CA,AB,Bonnyville,54.26993,-110.73554,POI1,197.28782788243208
5586122,2017-06-21T17:20:32.037Z,CA,AB,Fort Mcmurray,56.7282,-111.37168,POI1,378.43555572998787
5585972,2017-06-21T16:20:31.217Z,CA,QC,Laval,45.57263,-73.7292,POI3,13.914947388115314
5585914,2017-06-21T22:20:29.680Z,CA,MB,Winnipeg,49.86943,-97.07046,POI1,1199.3965436646388
5585823,2017-06-21T14:20:29.153Z,CA,SK,Regina,50.44806,-104.57052,POI1,700.1520925909348
5585735,2017-06-21T15:20:27.177Z,CA,SK,Neville,50.03241,-107.77043,POI1,553.9145120313177
5585651,2017-06-21T12:20:26.917Z,CA,ON,Kanata,45.3596,-75.9577,POI3,187.45856040291198
5585563,2017-06-21T12:20:26.370Z,CA,SK,Saskatoon,52.14965,-106.71126,POI1,480.48141100498293
5585482,2017-06-21T02:20:25.283Z,CA,SK,Saskatoon,52.1133,-106.7235,POI1,481.2041660995745
5585430,2017-06-21T02:20:25.297Z,CA,SK,Regina,50.45526,-104.63874,POI1,695.6638106283513
5585340,2017-06-21T05:20:24.070Z,CA,AB,Calgary,51.04529,-114.15784,POI1,281.8124724438124
5585310,2017-06-21T18:20:21.710Z,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
5585192,2017-06-21T05:20:21.130Z,CA,BC,Burnaby,49.28017,-122.99096,POI1,811.0583219088443
5585135,2017-06-21T06:20:20.543Z,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,497.90365333347563
5585007,2017-06-21T19:20:23.607Z,CA,AB,Calgary,51.0292,-114.16931,POI1,283.7060628797868
5584948,2017-06-21T22:20:20.863Z,CA,NS,Kentville,45.0834,-64.4988,POI4,100.51558970008317
5584796,2017-06-21T16:20:20.377Z,CA,ON,Guelph,43.501,-80.239,POI3,574.6237378957463
5584768,2017-06-21T15:20:20.220Z,CA,AB,Innisfail,52.0269,-113.9507,POI1,171.80316059857827
5584670,2017-06-21T11:20:23.550Z,CA,AB,Calgary,50.8837,-114.0326,POI1,298.3854841059
5584601,2017-06-21T18:20:23.023Z,CA,AB,Calgary,51.04529,-114.15784,POI1,281.8124724438124
5584522,2017-06-21T21:20:21.760Z,CA,ON,Milton,43.5152,-79.8802,POI3,547.8772685732938
5584477,2017-06-21T00:20:21.720Z,CA,AB,Calgary,51.0494,-113.9564,POI1,279.46490023714694
5584436,2017-06-21T12:20:21.657Z,CA,ON,Mississauga,43.603,-79.5938,POI3,522.8598800591233
5584385,2017-06-21T04:20:21.017Z,CA,AB,Edmonton,53.54927,-113.40174,POI1,5.559931768896831
5584317,2017-06-21T15:20:19.583Z,CA,AB,Edmonton,53.4249,-113.595,POI1,15.300019917760833
5584309,2017-06-21T15:20:21.773Z,CA,ON,Petawawa,45.8959,-77.2676,POI3,290.39009478036576
